喧闹的安静,拟人化的很好，血小板awls,1578216971,0,0,0,10
长弓阿泽Zoey,超级棒！感觉营造出了一个相当有真实感的世界了！在这一套设定下出一个系列都是绝对没问题的！想看第二季第三季！,1578216563,0,0,0,10
右眼快乐,满分科教,1578214487,0,0,0,10
黄金甲大元帅,一部非常生动的科普番！,1578197118,0,0,0,10
这有只居居,课本突然亲切,1578183337,0,0,0,10
金淡然,太有想象力了,1578142833,0,0,1,10
いつも勉強します,当年看的时候把我惊艳到了，科普番真的特别特别棒，既能带来知识，还能缓解矛盾（我当时把这番推荐给嘲笑动漫的人看，然后就真香了），很希望这种科普番能多出一点,1578157996,0,0,0,10
包包VV,有趣，长知识又温暖，以后要好好注意身体啦！,1578137762,0,0,0,10
御坂13486号,第二季有木有哦,1578130063,0,0,0,10
徐钞票,该出第二季，把新型肺炎病毒搞出来了,1579851959,0,0,74,10
BEST苏酱,中国孩子：血是五六色的,1572078299,0,0,2,10
衿亦,血小板也太萌了,1537850361,0,0,1,10
阿雨丶c,给血小板的五星，真TM可爱,1577996376,0,0,0,10
夕阳真是耀眼啊,日常,1577984451,0,0,0,10
白小游,只要你有心，满世界都是能磕的cp！！！生物专业学生报道。,1577966258,0,0,0,10
布哆说,有趣又能学到东西，爱了爱了～,1577937172,0,0,0,10
橘子菌LY,了解到了好多生物知识啊，不过对我来说感触最深的不是有多少细胞在我身上陪着我，与我而言，我们生活在两个不同的世界，看起来他在我身体里，但实际上我们互不干涉，他不了解我的世界，我也不知道他们世界的具体范围,1577854246,0,0,1,10
沅陌笙_,超好评,1577761735,0,0,0,10
这般灯火,很有趣,1577715733,0,0,0,10
永远花年,\(//∇//)\,1577706916,0,0,0,10
萧鸮_,好,1577700959,0,0,0,10
佛法绝心,很好看不用多说,1577617872,0,0,1,10
polqaq,，,1577631137,0,0,0,10
猩红梦魇时崎狂三,好看,1577629505,0,0,0,10
田剥荒,很好看,1577618932,0,0,0,10
萍茂茂,好看！,1577617410,0,0,0,10
好奇同学就是我,生动、有趣，再能多点新内容就好了,1577534470,0,0,1,10
暗炼蓝,all到此一游,1577559621,0,0,0,10
_Ashe_,血小板太可了！,1577548819,0,0,0,10
Seqkeqkyuu,看过《工作细胞》之后感觉到了要更加爱惜自己的身体，平常做一些危险的事的时候要注意安全，保护好我可爱的细胞们，因为活着的并不是只有一个自己一个，还有37兆2千亿可爱的小伙伴！,1577531498,0,0,0,10
青山君de情敌,血小板萌翻了,1577509117,0,0,0,10
十壹玥,这是一部看了就会幸福的番，cv和制作都是精品，科学和人物刻画都非常完美，要说真有缺点的话，就是14集不够看啊，还想要再来一季啊啊啊啊。香菜前田石头mao考哥纱织姐姐等cv和staff辛苦了,1577181108,0,0,4,10
潜力股--jason,非常有趣，可可爱爱,1577459284,0,0,0,10
亽乄刂盀丩囧亖丶彐冖,血小板(ಡωಡ),1577451453,0,0,0,10
磷叶石フォスフォフィラ,科普，赞。,1577382169,0,0,0,10
冷瞳oyo,血小板太可爱了，香菜我也爱了。,1577276758,0,0,0,10
小Eddie,卡哇伊！！！！！,1577263393,0,0,0,10
无名奇士,突然发现今天4级了，可以评分了。于是乎我将把番剧的第一个评分给予我的所谓的“入宅番”，即使现在阅番众多，但这部科普番给我留下的印象依然无可磨灭。,1577208369,0,0,0,10
ローリの守護者,非常好,1577144601,0,0,0,10
q2we33ewee,太棒了，补我生物,1577116360,0,0,0,10
LonelyLove2233,很喜欢这部科普番，能学到许多东西，做的特别好，喜欢血小板啊！,1577113018,0,0,0,10
凉橙莓井,硬核科普番+热血战斗番+青春恋爱番=下饭《工作细胞》,1577082333,0,0,0,10
acaciin,入宅番，满满的都是回忆啊,1577077223,0,0,0,10
まも,太可爱了都,1577043345,0,0,0,10
阿克苏啊啊啊啊,超级棒的一部番！里面学到了很多知识！超爱《工作细胞》！,1576982355,0,0,0,10
灯堂入室,当时看这部番的时候还是高中生，自从学了医之后才发现这部番真的是医*****啊！我永远喜欢血小板！！！,1576941030,0,0,0,10
一条苗,超好看，强推,1576939202,0,0,0,10
Tear-of-goddess,非常喜欢的一部动漫。,1576718347,0,0,1,10
细雨鸽铭,不好看,1584998231,0,0,0,6
咸鱼儿大仙,吹爆这番。就应啊满分满分懂吗,1576758586,0,0,0,10
没梦想的Y啊,越来越没意思,1551497623,0,0,2,4
柚子花吹雪,很有趣，理科生看着很亲切啊,1576637469,0,0,0,8
275五哩,太棒了，又可爱又能学东西,1576599059,0,0,0,10
传说的夜某某,好看,1576596948,0,0,0,10
soulbady,666,1576583816,0,0,0,8
松果不吃松果,老套的日本动漫，日本二次元太恶心了，还是国漫好,1584687685,0,0,0,2
御坂19872号,好看,1576508813,0,0,0,10
XiaoChen-_-,！！！！！,1576498108,0,0,0,10
二次元天空教主,期待下一季！,1565833668,0,0,1,10
藤原雨京香,好看！！,1576383665,0,0,0,10
黄金の法皇,很棒的科普番，孩子喜欢,1576311230,0,0,1,10
吾名黄某人,好康,1576299725,0,0,0,10
金克拉克拉,很好看的一个番,1576283901,0,0,0,10
家有娇妻小穹酱,挺棒的“教育番”doge，可惜在剧情没有太给劲，远未达到五星标准,1584275172,0,0,0,8
追风追梦追彩虹,非常好看！血小板太可爱啦,1576071796,0,0,0,10
指间v流沙,超级棒，期待下一部,1576039770,0,0,0,10
354497986,被血小板洗脑了～,1576030212,0,0,0,10
青鸟2020,非常非常推荐！,1575959752,0,0,0,10
AngAngAng小叮当,好看,1575943790,0,0,0,10
eNDYCKQ,不错，挺有趣的,1575910470,0,0,0,8
今天适合告白,虽然我什么都知道，但还是想听你娓娓道来,1575888310,0,0,0,10
小墨水nn,好看,1575886443,0,0,0,10
泠然四弦,超级好看的番！算是科普番咯，细胞之间的故事超级有趣！,1575799553,0,0,0,10
大澍cm,我要在生物课上给大家看这个！,1575737457,0,0,0,10
痛苦的时候就微笑吧,血小板好可爱(˶˚  ᗨ ˚˶),1575715194,0,0,0,10
Rachel啵,好可爱啊,1575700375,0,0,0,10
怕胖的煮鸡胸,生物知识补充小能手！轻松愉悦之中了解了身体的运行和抵御疾病的方式。一边看着冒冒失失努力的红血球、外冷内热的白血球、可可爱爱的血小板等等，这些拟人化的形象让我们能在觉得它们可爱的同时，更加珍爱我们的身体,1583856169,0,0,0,8
薛定谔的缘,٩(●´৺`●)૭٩(●´৺`●)و,1575640211,0,0,0,10
安达-樱,作为子供向的动画确实非常优秀，设定很有创意，把血全换成绿色就能给国内的小孩看了,1583644505,0,0,1,8
三七五十三,看完了 不得不说，赤白太甜了哈哈哈哈，科普知识很好玩，生物使我快乐！,1575521652,0,0,0,10
白学社の诺惜酱,如果是初升高的小伙伴们，这部番很值得推荐！对大家的生物很有帮助！,1575515958,0,0,0,10
唯动灵漫,开心,1575476314,0,0,0,10
月尘之雨,有趣的科普番,1575456785,0,0,0,10
麗爩-,终于看完了，看了一年了(￣▽￣),1575445901,0,0,0,10
MVP理所当然啊,看多了有点腻,1583565919,0,0,0,8
青椒大月饼,霸权潘，建议冲会员看,1575383324,0,0,0,10
情书在我这,好看,1575351195,0,0,0,10
CR0Aegis,医疗兵好萌,1575349461,0,0,0,10
不想吃大米酣,哈哈哈哈没错你猜对了我就是链球菌,1583506831,0,0,0,8
宝贝越越330,医学生的福利,1575216926,0,0,1,8
随便叫个什么算了,生物人必学内容!都会考的，做题做到啊,1575090272,0,0,2,10
暴走的观星师,还不错啦。另外，血小板是真的萌！,1575188533,0,0,0,10
胖胖的熊猫老师,看完这部番，感觉学习免疫学原理更有动力了呢,1575121912,0,0,1,10
呐呐纵,真好看(｡･ω･｡)ﾉ,1575102942,0,0,1,10
做一个受小姐姐欢迎的人,什么时候出第二季，没有血小板看我要死,1538271425,0,0,0,10
宫泽翼,捕食海绵uhuby巨婴buhbh…b…不用并不好变化太…汇buｕ……由u 哈…yububhhhyuu布u哈一号吧不好好huuuhhubhbhbyhbuh……bubbbbubhhb……hhbhbuubu,1583241763,0,0,0,8
腹黑の床哥,大人时代变了！新型冠状病毒娘正在来袭！,1579766600,0,0,40,10
路过的咕哒夫,打卡！,1574959334,0,0,0,10
Ryoma11,非常好看的动漫,1574872556,0,0,1,10
三心二意日玖生情,寓教于乐，轻松的一部番，血小板好萌，香菜好可爱！！！,1574862488,0,0,1,10
为良生,当复习生物了,1574862295,0,0,1,10
描摹丶,还行吧  就是初高中知识点   看到后一半就全倍速了,1583070510,0,0,0,6
邻昔未了,非常优秀的科普向动漫,1574854016,0,0,0,8
蓝胖蓝胖的,题材很新颖 好看,1574851952,0,0,0,10
不会喷火的炎龙,海星,1574825636,0,0,0,8
Aaaaaaacc,非常棒的一部作品，细胞拟人，故事情节也非常好！期待第二部,1574740557,0,0,1,10
Milgram_Ma,艾滋病什么时候安排一下？（魔鬼本鬼）,1582871349,0,0,1,8
秋月柠檬,补评,1574777023,0,0,0,10
御坂美琴的呱太挂件,牛逼,1574662513,0,0,1,10
冰凌雪凓,不知道为什么，感觉这番好无聊.....可能是科普的东西都学过，所以感觉好多地方比喻的不恰当吧.....不过难得的科普作品，给四分,1582915813,0,0,0,8
京阿尼世界最强,这番挺硬核的红红火火恍恍惚惚,1574715160,0,0,0,10
白夜MaSaK,血小板赛高,1574696590,0,0,0,10
SAO-Kirito-,血小板好可爱啊，红血球也是，白血球超帅，生物上的知识总结的很好，满分！,1574692657,0,0,0,10
龙司是我的,迟到的5星好评，顺便把连套漫画给买了。。,1574689792,0,0,0,10
蕾姆我老婆彡,^^,1574678941,0,0,0,10
无足之水泥,“无脑刷五星是怎么想的？”这年头竟然有这种人说这种话？有理由的打五星难道在你眼里是无脑？？？,1574655803,0,0,0,10
凌溦,一部可以让人珍重自己的番剧，好爱。,1574591996,0,0,1,10
薯条蘸辣根,迟到一年半的五星,1574602088,0,0,0,10
嚯_嚯,好好看，结尾挺感人的,1574578084,0,0,0,10
Minirylai,配合高中生物学生读本观看体验更佳,1574507051,0,0,1,10
世徊-,生物世界趣味横生，以动画方式讲述生物知识令人眼前一亮。细胞虽有生命但没有思想，用动画的方式还原了细胞最本质的作用,1531998093,0,0,0,10
跳脱的泡芙,爆炸耐看。喜欢喜欢炒鸡喜欢。感谢所有制作人~~辛苦辽~~,1574511723,0,0,0,10
西农大wcy,好看,1574497760,0,0,0,10
卫星尼,知识加萌翻\(//∇//)\,1574483602,0,0,0,10
初音_过去,好,1574480753,0,0,0,10
皮圣大人,我爱血小板，都是我的٩(⁎ ́ი ̀⁎)۶:.,1574351076,0,0,2,10
守约不带闪现,我爱学习（不是）我爱血小板我爱红细胞我爱白细胞٩(ˊωˋ*)و,1582538779,0,0,1,8
氷のプリンセス,好有爱，真的非常推荐,1574443371,0,0,0,10
★DRA☆GER★,五分感谢b站手下留情，只剪辑了第一集，后面还是原汁原味的,1574177795,0,0,2,10
帝萝弑康纳,nice 啊     ，大爱,1574161534,0,0,0,10
我贺小宝,:),1574148362,0,0,0,10
小叔XS,不好,1582261739,0,0,0,2
叶的根诗,一流作品,1573880082,0,0,2,10
过__路,学习使我快乐！,1573992450,0,0,0,10
晟昊大人,工作细胞一口气看下来，突然感觉其实是一部鬼畜的人体免疫系统科普番？哈哈哈哈，配合着高中的那一丢丢生物知识一起食用，感觉更有意思哦(´-ω-`)~血小板赛高~,1582012286,0,0,1,8
Rmusen,no  problem！,1573918748,0,0,0,10
夢幻の,棒！,1573912212,0,0,0,10
腾空喵,血小板赛高,1582039139,0,0,0,8
Seklan,我的细胞才不会这么可爱！,1573834134,0,0,0,10
卖象拔蚌的老污婆,好看,1573830108,0,0,0,10
炎之愿绮,超级好看！该开心的地方开心，该感动的地方感动！我充会员就是为了看它,1573697000,0,0,1,10
梦毁呀z,get到好多奇怪的知识啊，哈哈,1581932267,0,0,0,8
最可爱的苏苏吖,麻麻再也不用担心我的生物了hh,1573648160,0,0,1,10
記憶A,可爱就完了,1573556636,0,0,0,10
CR戒毒所-11111,升到四级来补个五星,1573346030,0,0,2,10
nexud,声优阵容豪华，画面有点贫穷,1581702502,0,0,0,8
苹果烟花teru桑,还好,1581581576,0,0,1,6
挺暖和的柠萌,超级棒,1573475386,0,0,0,10
言葳之语,终于可以评论了！我的五星虽迟，但到。谢谢清水茜大大的《工作细胞》，期待不久之后的下一季(￣▽￣)～■干杯,1573370931,0,0,1,10
梅初丶,改变我心态的作品..以后各位可要好好保护自己的身体啊，集娱乐热血科普一体的优质番太好了。祝各位身体健康,1573366084,0,0,1,10
桃子鲜奶冻,每次看都觉得自己的身体隐隐作痛,1573357074,0,0,1,10
仗义天涯,无论如何我们也不能放弃自己啊，因为我们还有数不清的细胞在陪伴我们呢，大家加油，努力的过好每一天吧,1573217283,0,0,3,10
爸爸的爸爸说,还行,1581612251,0,0,0,6
ciliciliiiiiii,要好好注意身体呀！,1581568628,0,0,0,8
大脸猫超爱吃胖头鱼,因为新冠肺炎所以想重温了一下，结果没有会员，难受啊,1581470820,0,0,1,10
恶魔闹剧,真的学习到好多与自己身体的相关知识啊！,1573343879,0,0,1,10
扭曲邦尼,正能量!开心起来!好好看,1573321961,0,0,1,10
无聊就睡觉哼,一般般,1581495814,0,0,0,6
一只楚某人,很好的一部番，同时也很沙雕，很暖心,1573295274,0,0,0,10
霸气兔小爷,真的好有意思啊,1573275811,0,0,0,10
Brilroc,可爱又科普。,1573271602,0,0,0,10
Rat丶,真的好看,1573266117,0,0,0,10
德琳岛,白哥和红细胞高甜呜呜呜,1573212026,0,0,1,10
霜城飞叶,没想到吧，我来补评价了,1573185580,0,0,1,10
怠惰中,姗姗来迟的五星好评,1573227090,0,0,0,10
孟冬朔八,五星不解释,1573193359,0,0,0,10
白银无足鸟,学知识，看动漫。蛮科普的，不错,1573017084,0,0,0,10
亚马洛克,取材很好，但剧情略有不足。,1581145529,0,0,0,8
云散芳于山椒,好看，喜歡,1572966396,0,0,0,10
永远17岁的八云音,感谢陪伴,1572929717,0,0,0,10
雪炭翁,猛男热血番,1572843119,0,0,1,10
奥奇我是神,工作,1572835304,0,0,0,10
小鸭子sama,既然身体里的细胞每天都在努力地工作着，我们也要保持身体健康，还他们一个美好的生存环境！！！,1572766353,0,0,1,10
居然和原来,啥时候国内也能有这么受欢迎的科普教育片啊。,1572763192,0,0,1,10
水木十三,血小板 超可爱！！,1572794145,0,0,0,10
大叶子大大叶子,完美,1572789951,0,0,0,10
奥尔良蓝翅,刚好学习生物，不错不错！,1572788124,0,0,0,10
TrumanEn,太可爱了哈哈哈，期待新番！,1572752810,0,0,0,10
瞬与风丛,可可爱爱的治愈番(⑉°з°),1572745044,0,0,0,10
Zyang-L,之前看了前几集，这次终于一口气把余下的补完了，还能看番还能学到知识，真棒！,1572687777,0,0,1,10
永恒驻留,已经对日本存疑，所以日本动画评分最多3星,1532288423,0,0,0,6
仔仔杰,好喜欢血小板,1572675342,0,0,0,10
墨云公子,超喜欢(੭*｡•o•｡)੭,1572654041,0,0,0,10
HanserのasuoY,好看,1572613548,0,0,0,10
NuZhAo,我在想，我们地球会不会也是个宇宙级别某个生物的细胞。。。,1572315077,0,0,3,10
木玄都,动画制作很用心，既再享受动画的乐趣，又能达到了普及知识的目的【赞】。希望出第二集【期待】。,1572485206,0,0,0,10
白舜华,很用心的番啊，细节处做的很好而且还可以复习高中生物（笑）,1572407936,0,0,1,10
打开新世界大门吧少年,我爱白哥,1535284123,0,0,0,10
微光小帅,不行,1565491087,0,0,0,4
wangyiming434,好多知识点，得记下来呀！,1572276892,0,0,0,10
阔别经久,不错 很好的一部番,1580384426,0,0,0,8
pocky_Kirito,补上,1572197413,0,0,0,10
月見里-光,很不错,1572161682,0,0,0,10
冰沙yaya,好看,1572142146,0,0,0,10
-Rhapsody,非常好，科学性知识把握不错。我倒是不喜欢萝莉，但是人设和剧情（好像没什么剧情）都很不错。,1572114481,0,0,1,10
St_Marina,补完了！希望有生之年第二季,1572068172,0,0,1,10
停灯抱影,emmm……也没觉得那么好看……,1580311376,0,0,0,6
浩瀚海星辰,怎么说呢，就是好看啊，一给我里giao  giao 呀吼,1572019793,0,0,1,10
纯牛奶特仑苏,好看就完事儿了,1572017303,0,0,1,10
殆灬烬,这部番没有让我打低分的理由,1569082719,0,0,0,10
诺温博尔-泰拉,推荐。,1564568407,0,0,0,10
Jeff-Kaplan,打一星怕被喷，但我真不喜欢这部番。很多强行血腥的刻画，声音，动作，血液的动态灯，毫无必要，为此放了不少人畜无害的东西来中和，观感仍旧不好。,1580036541,0,0,0,6
卷耳小可爱啊,随着动漫中的“人”的各种疾病的治愈，我的心好像也被这些可爱而又努力工作的细胞给治愈了。,1571819742,0,0,0,10
草帽岳飞,就冲着这想象力，给打满分一点儿不过分。可爱的血小板，虐狗的红白血球，美丽的巨噬细胞……这么多类型的细胞经过拟人化，把人体内部的日常生动的展现出来。哎，活着不容易，希望又是和平的一天！期待第二季！,1571669641,0,0,2,10
学不好物理化的人,特别棒科普了好多知识,1571748913,0,0,0,10
云岚深雪,没硬币了，只能四星了,1571726939,0,0,0,8
南小孟,血小板awsl,1571666590,0,0,0,10
痕_念,接受不了,1579781798,0,0,0,8
i看i看几年级,66补课时间!,1571585872,0,0,0,10
我c你吗,好看,1571575766,0,0,0,10
W白铃,支持!,1571560348,0,0,0,10
性感二哈在线听歌,很棒的一部番,1571548148,0,0,0,10
阳光SDX,看了三遍了，怎么看都不会腻，血小板太卡哇伊了！≧∇≦,1571482971,0,0,1,10
Dr以我,现在看来，是一部很成功的动漫。当初看的时候也有了了解这方面知识的兴趣，虽然个人感觉科普上还不是很到位，但是综合来说很棒了。从ed，人要开心的活，毕竟每天有几几兆亿细胞在为你工作啊。,1538997341,0,0,1,10
一岁就打架,内容有趣，有知识点，画风可爱。但感觉并非很多人说的那样老少皆宜，因为出血量又超大。。9.5分左右，值得一看,1579664651,0,0,0,10
莲花小公主,可爱～,1571500656,0,0,0,8
伤痕怪兽,顶一顶……,1571471878,0,0,0,10
沭淑漱,妈妈再也不用担心我没法理解必修三的知识了（）,1571458490,0,0,0,10
旧忆似霜,难得正经的全年龄可看科普番！,1571400420,0,0,1,10
青果幽心,工作不忙回来补番，真的很好看，这种科普向的真应该多做,1571397925,0,0,1,10
おかくけ,连细胞都在谈恋爱，可恶啊！！！原作者超过二年没有连载出新单行本，真有生之年系列第二季制作决定，沉溺于各种番外和外传之中，手游成功收官，各种意义上最为厉害的一部番！,1531236706,0,0,1,10
牢厂终端,无聊,1579617633,0,0,0,4
汉尼拔0124,是一部很优秀的教育番,1571412019,0,0,0,10
鈤柰KDHN筽哦,喜欢 血小板超可爱！！！٩(๑•̀ ω •́ ๑)۶,1571403656,0,0,0,10
约上一支菊,来提高一下评分,1571282737,0,0,1,10
邪道翘楚,老夫的少女心呀,1571301527,0,0,0,10
青冥Cube,太好看了吧555555555 结尾泪目,1571289750,0,0,0,10
Tsukio_o,好～,1571283583,0,0,0,10
古蜃麒麟,牛比o(￣▽￣)ｄ！非常有趣的一部科普向动画！虽然其中有很多奇奇怪怪的元素，但是不否认如果我读书的时候生物课是这样的，我表示天天上都没有问题！（血小板真可爱！红白细胞狗粮真甜！）,1571219172,0,0,0,10
ICBM差不多一个意思,我单身了这么多年，我的细胞撒狗粮撒了这么多年,1571213487,0,0,0,10
古奇天伦,卡哇伊~开心吗?你们老婆是男的,1549177504,0,0,0,10
风中i之翼,2020.1.19 3:14 工作细胞,1579374933,0,0,0,10
蛊生香,优点：1.有新意，拟人的方式会很吸引人的注意。2.血小板真的很可爱。3.科普番缺点：1.无聊，看不下去。,1579347053,0,0,0,6
哮天的三眼哥,要珍惜生命啊，哪怕是为了我体内数以万计为了我的健康工作着的细胞们,1571152108,0,0,0,10
啭碟猴,科普番制作蛮不错的,1571151201,0,0,0,10
f32414,还算不错～,1571121881,0,0,0,8
辰午酉亥,后劲不足的感觉，刚开播的动静挺大，但现在还是没破两亿了。,1571111355,0,0,0,10
沉舟侧畔贺海楼,寓教于乐，超级好评,1570944195,0,0,2,10
柠檬在月球上很好吃,补评。,1571063782,0,0,0,10
濑楪柚枝づ酱,原来我的体内有那么多可爱的工作细胞！瞬间觉得自己也变得可爱了！,1571034992,0,0,0,10
最后之作-御坂御坂,( ˃̶̤́ ꒳ ˂̶̤̀ ),1570991031,0,0,0,10
Kriegsgott,有好好爱护自己身体哦(´-ω-`),1570971835,0,0,0,10
Lingdada翎达,帮你学生物,1570950043,0,0,0,10
安克晨Encore,这体质也太差了www,1570947600,0,0,0,10
啊若阿若阿弱啾,qnmd看的我猛汉落泪了,1570941112,0,0,0,10
芗月,超好看,1570925664,0,0,0,10
9686341,好看,1570885480,0,0,1,10
猩红森林,这身体的主人真是多灾多难啊,1570858522,0,0,1,8
一卡洛斯酱,感觉，平淡,1579060575,0,0,0,4
醉梦江亭,很好的科普番，真希望我国好好学学，我承认我国熊羊什么的作画没有崩坏，每逢大电影作画质量也很优秀，但我很厌恶这种科技打不过熊狼吃不到羊的反常理剧情，我不要求达到进巨那样的高度起码要学工作细胞这样的动画吧,1578926336,0,0,2,10
即将6级的拉奇,血小板awsl,1570924146,0,0,0,10
江绘仪,好看,1570896717,0,0,0,10
瞬间即可,好,1570877852,0,0,0,10
滑稽angle,人啊得懂得变通，不然是感受不到快乐的。,1570870725,0,0,0,10
K_CORAL,治愈而温馨,1570795134,0,0,1,10
只羡鸳鸯不羡仙v,喜欢,1570768431,0,0,0,10
安静の泰亨,nice  生动科普又有趣,1570717369,0,0,1,10
现在你是比较强,璎,1570697292,0,0,0,10
闲余怪,很早看了，现在才打分……,1570686486,0,0,0,10
哈哈哈惚,补上我的五星,1570600348,0,0,0,10
欧拉拖更狗,没什么看法，好看！,1570597152,0,0,0,10
方格怪North,补回来,1570529062,0,0,0,10
一緒懸命中,即使是作为日常番，个人感觉故事性还是差了点意思，不过挺适合当入宅番推荐的。,1546391688,0,0,1,8
本仙人杜绝恰酸,可爱 开心就好，身体里的细胞还请你们多多关照啦,1570461675,0,0,0,10
渣男の吉良吉影,不错,1570426737,0,0,0,10
Paefopoin,科普向，萌萌哒。没打满（抱歉了）是有希望以后能有更好的作品！,1570330765,0,0,1,8
某不科学的香蕉船长,入站神作,1570360930,0,0,0,10
-Jason-X,严谨又不失幽默，好看,1570269491,0,0,0,10
华行云,赞一个,1570246201,0,0,0,10
月夜见夜,太可爱了哈哈哈。,1570245687,0,0,0,10
九四九四嘛,工作细胞怎么降到9.6分了！生气(*｀･з･)ﾑｯ,1570163312,0,0,1,10
FreeNeil,妥妥的五星!,1570203484,0,0,0,10
万恶X触手怪,很好的一部番,1570134061,0,0,0,8
犹V大,笑一笑！NK细胞活性化,1570123817,0,0,0,10
his都经过,血小板太可爱了，awsl！,1570107405,0,0,0,10
线粒体T,别光顾着做JOJO啊，大卫社什么时候考虑一下出第二季《工作细胞》嘞，如果出请给我女儿血小板多安排点出镜机会啊_(:з」∠)_,1570106284,0,0,0,10
伍年高考弎年模拟,我觉得不错,1570090716,0,0,0,10
饭扫光_,可爱,1570080447,0,0,0,10
Xunger2020,高三生物课的回忆,1570067469,0,0,0,10
飞上-FLYup-,完结撒花~细胞万岁~,1570031687,0,0,0,10
光时代与暗世界,可能是我看的最好的一部番，而且学到了很多知识,1533402462,0,0,0,10
双无奈座,这部动画，有科普部分人体知识，但不代表它能替代学习，建议各位上完生物学里的全部人体课程再来看比较好。以及，这只是一部动画加上很多人体知识，主体还是动画，人体知识的优先度在这之下，再怎么多科普也只是动画,1569699706,0,0,1,10
一杯单宁,为血小板投上硬币！,1569693623,0,0,0,10
-给我康康-,声优不要钱,1569687336,0,0,0,8
泰豪lin,搞笑 科普 聚一身 真的很好 喜欢,1569681735,0,0,0,10
允斓,完结撒花？,1538383222,0,0,0,10
天枫夜羽,真的很不错,1569587519,0,0,0,10
梦恋-夜羽冰星,大爱香菜！,1569584781,0,0,0,10
フィリップ・ラーム,香菜真好。,1569569321,0,0,0,10
玻璃之曈,喜剧,1569501239,0,0,0,8
哗啦哗啦12238,就像某个长评说的，科学与艺术的结合！！！,1569412767,0,0,0,10
然后路过,一般,1577550405,0,0,0,6
东奔西窜,有意思,1569290043,0,0,0,10
-渡城-,没有吹的那么神，就那样,1555988960,0,0,0,6
杜阴山,。。。,1577467467,0,0,0,4
人员投入低功耗,唯一拥有的老婆？,1569242990,0,0,0,10
小明傻乎乎233,不错、,1569215435,0,0,0,10
我在另一个星球,阿诺阿诺～血小板天下第一，阿伟，你怎么了，阿伟～,1569172177,0,0,0,10
暮夏丶阳光,满分,1569154111,0,0,0,10
时光不匆,有大会员看的,1569128203,0,0,0,10
殇枫sama,或许她经常迷路，但她的心从未迷失方向。,1569068147,0,0,1,10
美滋梅子,可以,1568974985,0,0,0,10
437967647,这番真的是超级好看，既有科普也有狗粮,1568869774,0,0,0,10
补番伤肝,AWSL,1568815655,0,0,0,10
问问饿了,日常番，学习番，妈妈再也不用担心我的学习为题,1568709452,0,0,0,10
一只小迁,五星差评ε-(=   ̀ω  ́=),1568694605,0,0,0,10
你还好吗-见一面吧,垃圾,1582500669,0,0,0,2
顾家胖拾伍吖,好看好看，看完自己都不敢有啥事麻烦这些小家伙们,1568631636,0,0,0,10
慕容天望,制作精良1星，主题鲜明1星，富有创意1星，有笑点泪点并升华主题又是2星。所以满星是肯定的!,1568462263,0,0,2,10
爱吃提子的何先森,迟到的五星（好不容易升四级）,1568558352,0,0,0,10
我是啊哈鸭,血小板太可爱啦,1568551850,0,0,0,10
196201,好(▽),1568534916,0,0,0,10
右边懂不,不错，力推,1568507734,0,0,0,10
D调切克闹,去年最喜欢追的番剧，那个时候没4级，补个评分,1568467337,0,0,1,10
帮帮忙马克思,高开低走的表现，第一二集的表现非常棒，后续越来越迷,1541185549,0,0,1,10
随缘上分的瑜神,不错,1576655097,0,0,0,8
吃撑你个受,哈哈哈哈哈哈，血小板真是太萌了~香菜，全身上下最活跃的红细胞，哪儿都有你,1568483718,0,0,0,10
影视NPC,挺好看的呀,1568456031,0,0,0,10
舟舟ffz,很喜欢,1568447552,0,0,0,10
沉迷于发律师函的女人,很好的一部番,1568427244,0,0,0,10
会飞的小狼君,重刷+补分，嘿嘿嘿,1568400762,0,0,0,10
号主渡天劫去了,看了这个动漫的话多少会更加珍惜自己的身体一点吧。,1568386883,0,0,0,10
枢零零,o(￣▽￣)ｄ good,1568385769,0,0,0,10
lovely小盛盛,我tm社保,1568365162,0,0,0,10
iopdfmmmmmm,很不错，力推哦!,1568334077,0,0,0,10
巡天遥看一千河,“我有知识我自豪！”《工作细胞》在首播未完结期间就突破了1亿播放量，也确实是一部如今难得的优秀动漫。相比于以反传统价值观为喙头的产业流量作，科普、趣味、创意有真正的含金量。另说什么的话，“健康第一！”,1538281549,0,0,0,8
c风格化,果断好评,1568304429,0,0,0,10
云缁雨莫,把生物知识讲的好有趣啊,1568294943,0,0,0,10
哎哟three,一枚硬币的短评，作为一名学生物的看这个番总是在尬笑。因为有些设定真的特别有意思，不过一想起原本的原理就又有些枯燥。所以看得时候真的是不上不下，总感觉差了点什么。剧情方面我知道已经尽力了虽然还有有些枯燥,1568262060,0,0,0,10
圣人女主养成方法,（A）,1542126712,0,0,0,10
GHJtgg,好看,1576343310,0,0,0,8
とある茴香,我永远喜欢长绳麻理亚,1568120014,0,0,0,10
-Concerned-,暑假追完的番 一个个在身体内的细胞 竟会碰撞出如此激烈的火花 编剧的真实脑洞大开 大爱,1568080553,0,0,0,10
我永远喜欢秋绘,为了班服打五分,1568042305,0,0,0,10
比如先赚一个亿,好看，可爱，多做，加油,1568013352,0,0,0,10
奈何湮没,超可爱！白细胞赛高！,1567940968,0,0,0,8
柚子姑娘ヽ,好看好看(ฅ>ω<*ฅ),1567910023,0,0,0,10
刘三空,真的很有趣呢，期待第二部,1567866629,0,0,0,10
皮皮bobo,ye~,1567831426,0,0,0,10
